id,x1,x2,x3,rawCount1,rawCount2,rawCount3,rawCount4,rawCount5,rawCount6,rawCount7,rawCount8,rawCount9,rawCount10,rawCount11,rawCount12,rawCount13,rawCount14,rawCount15,rawCount16,rawCount17,rawCount18,rawCount19,rawCount20,rawCount21,rawCount22,rawCount23,rawCount24,rawCount25,rawCount26,rawCount27,rawCount28,rawCount29,rawCount30,rawCount31,rawCount32,rawCount33,rawCount34,rawCount35,rawCount36,rawCount37,rawCount38,rawCount39,rawCount40,rawCount41,rawCount42,rawCount43,rawCount44,rawCount45,rawCount46,rawCount47,rawCount48,rawCount49,rawCount50,rawCount51,rawCount52,rawCount53,rawCount54,rawCount55,rawCount56,rawCount57,rawCount58,rawCount59,rawCount60,rawCount61,rawCount62,rawCount63,rawCount64,rawCount65,rawCount66,rawCount67,rawCount68,rawCount69,rawCount70,rawCount71,rawCount72,rawCount73,rawCount74,rawCount75,rawCount76,rawCount77,rawCount78,rawCount79,rawCount80,rawCount81,rawCount82,rawCount83,rawCount84,rawCount85,rawCount86,rawCount87,rawCount88,rawCount89,rawCount90,rawCount91,rawCount92,rawCount93,rawCount94,rawCount95,rawCount96,rawCount97,rawCount98,rawCount99,rawCount100,rawCount101,rawCount102,rawCount103,rawCount104,rawCount105,rawCount106,rawCount107,rawCount108,rawCount109,rawCount110,rawCount111,rawCount112,rawCount113,rawCount114,rawCount115,rawCount116,rawCount117,rawCount118,rawCount119,rawCount120,rawCount121,rawCount122,rawCount123,rawCount124,rawCount125,rawCount126,rawCount127,rawCount128,rawCount129,rawCount130,rawCount131,rawCount132,rawCount133,rawCount134,rawCount135,rawCount136,rawCount137,rawCount138,rawCount139,rawCount140,rawCount141,rawCount142,rawCount143,rawCount144,rawCount145,rawCount146,rawCount147,rawCount148,rawCount149,rawCount150,rawCount151,rawCount152,rawCount153,rawCount154,rawCount155,rawCount156,rawCount157,rawCount158,rawCount159,rawCount160,rawCount161,rawCount162,rawCount163,rawCount164,rawCount165,rawCount166,rawCount167,rawCount168,rawCount169,rawCount170,rawCount171,rawCount172,rawCount173,rawCount174,rawCount175,rawCount176,rawCount177,rawCount178,rawCount179,rawCount180,rawCount181,rawCount182,rawCount183,rawCount184,rawCount185,rawCount186,rawCount187,rawCount188,rawCount189,rawCount190,rawCount191,rawCount192,rawCount193,rawCount194,rawCount195,rawCount196,rawCount197,rawCount198,rawCount199,rawCount200,rawCount201,rawCount202,rawCount203,rawCount204,rawCount205,rawCount206,rawCount207,rawCount208,rawCount209,rawCount210,rawCount211,rawCount212,rawCount213,rawCount214,rawCount215,rawCount216,rawCount217,rawCount218
25,0.489259706,1,-0.885684819,16,0,0,2,0,0,0,83,1,0,10,8,53,0,4,4,0,0,0,26,72,0,0,0,0,0,41,126,30,0,8,13,23,0,5,0,53,23,5,0,118,0,11,9,0,0,5,0,1,4,0,7,0,27,3,21,30,0,0,24,2,0,0,7,0,14,62,16,0,0,2,4,41,11,4,19,0,0,9,0,170,0,0,1,5,0,0,0,0,0,25,46,34,3,4,0,7,9,0,0,0,0,3,0,0,0,0,0,21,0,48,0,4,0,3,3,6,0,1,51,0,43,37,5,0,10,0,0,14,16,0,0,0,17,6,0,0,0,0,2,0,1,0,1,3,45,1,9,0,0,0,7,0,0,3,59,33,0,5,1,7,5,1,0,104,1,0,0,0,0,10,7,2,0,5,0,0,0,0,20,0,1,1,9,4,3,0,315,0,0,0,51,1,0,3,21,4,0,0,3,0,0,15,0,6,0,14,17,2,23,5,38,2,71,143,16,6,17
26,0.510558998,1,-0.027732608,6,3,3,0,16,22,0,0,26,2,6,0,35,0,0,2,12,8,39,20,6,6,0,0,0,7,27,21,10,15,6,0,19,5,0,0,0,0,15,0,20,0,0,0,0,0,1,0,0,0,33,34,3,0,0,0,0,1,6,2,0,0,3,0,0,0,0,0,0,0,2,2,12,16,0,0,0,4,0,14,0,3,0,0,0,0,0,10,0,2,0,16,34,4,3,125,0,0,34,0,0,21,0,0,0,0,1,11,29,10,3,2,0,0,0,0,0,5,8,38,0,1,0,3,0,2,18,0,0,0,4,5,0,0,4,15,0,0,3,1,0,0,2,0,2,2,0,0,0,5,2,0,0,0,0,0,0,13,0,1,0,0,0,0,0,2,0,21,0,6,16,0,0,0,17,0,0,0,2,2,0,0,6,23,0,2,0,281,11,0,2,0,1,32,1,4,0,0,18,0,22,145,0,8,0,0,0,0,0,0,0,0,0,53,24,0,0,56
27,0.787755134,0,-0.913585721,34,102,5,31,13,192,7,0,0,3,0,15,166,0,0,0,26,14,1,0,0,232,81,0,0,2,279,0,51,0,0,49,152,0,6,15,0,0,0,3,189,29,31,5923,70,0,0,0,0,4,7,20,0,358,11,3,0,25,2,38,72,1,37,1,37,0,533,41,0,14,0,0,174,103,0,0,21,20,181,9,0,1,2,0,5,0,0,0,6,0,0,63,0,30,36,77,30,140,29,0,13,0,44,0,0,0,0,0,9,0,0,17,216,0,1,0,26,1,14,0,0,0,18,22,1,11,7,2,0,0,53,0,0,4,0,18,3,5,0,0,0,2,0,43,0,38,8,71,0,17,0,0,9,0,0,8,0,9,43,1,0,8,0,2,76,31,338,0,0,0,6,20,4,0,55,97,62,4,0,4,6,1,12,0,26,16,5,9,31,0,19,682,7,0,0,0,0,0,0,3,0,0,337,0,51,0,35,78,3,38,0,12,11,0,44,0,3,46
28,2.126251064,0,-0.227918967,0,2,0,41,126,539,0,4,917,9,14,0,26,0,0,0,1,1,0,1,2,27,1376,7,25,0,0,0,0,13,66,14,0,4,0,0,191,0,15,1,0,1,0,168,0,0,0,0,1,6,3,0,0,0,0,23,1,0,2,0,529,0,0,0,2,4,21794,41,5,0,101,0,0,0,0,0,12,63,0,0,10,0,43,0,360,0,0,1253,12,0,0,6905,0,0,375,1361,0,19,8,793,0,20,4,267,0,0,0,79,4,9496,9,109,0,0,0,45,0,151,781,0,5757,8,0,0,0,20,0,3,2,1,6,0,0,31,4,0,3,0,4,65,30,116,17,0,6,6,1,0,0,6,3286,0,0,0,264,5,0,2,0,0,70,2,73,0,0,46,11,0,0,0,2,5,0,196,7,0,0,32,0,4,1,2,3,0,0,0,0,0,0,0,268,9637,50,8,12,2,0,0,0,0,1,0,0,0,4447,0,0,0,0,0,0,0,0,128,0,22,4,33
29,0.749058096,1,0.252020352,0,0,0,0,8,0,1,3,24,32,0,814,176,1,15,1,60,11,4,0,0,168,23,4,0,1,95,269,81,0,0,4,51,0,6,0,0,0,46,5,6,1,3,9,5,0,0,0,0,16,2,64,3,0,1,0,27,0,0,33,0,0,0,83,0,0,116,15,2,0,5,6,48,1233,0,240,1,15,6,0,80,0,0,10,36,2,0,0,0,14,0,72,6,5,0,8,16,17,0,18,0,95,366,4,53,1,1,5,58,0,0,6,0,0,3,0,14,12,18,0,59,0,0,8,91,0,22,24,3,27,0,0,20,0,1,0,0,0,0,4,0,3,7,0,11,0,20,11,0,0,0,0,0,7,5,0,0,0,13,5,25,0,71,0,24,20,0,2,3,2,0,9,0,672,3,0,7,0,0,5,0,0,0,102,2,6,0,0,0,0,0,0,3,9,0,3,1,2,0,21,6,19,51,0,17,4,50,0,6,2,0,0,0,0,0,10,3,0
30,0.38355508,0,1.084884595,0,15,0,0,0,1,0,0,18,33,0,0,174,1,0,38,44,0,0,0,16,140,0,0,2,0,33,0,0,91,14,30,47,1,0,22,0,10,14,0,137,142,5,54,2,0,0,0,0,28,0,0,3,0,47,0,35,34,55,92,13,0,3,0,0,0,59,0,4,0,7,0,0,0,1,74,8,29,0,6,0,0,70,0,9,0,0,68,0,0,0,0,0,0,80,0,0,1,0,0,12,0,7,0,0,0,0,11,0,21,19,0,0,0,0,0,155,0,1,0,14,0,8,0,0,0,153,20,21,0,218,7,0,101,0,53,62,28,49,0,0,33,0,0,56,21,22,12,0,0,7,27,2,0,3,0,0,3,5,0,0,0,65,0,472,0,7,144,42,0,0,0,5,0,19,278,0,35,0,21,2,59,20,4,0,3,0,55,20,17,0,0,0,0,2,474,0,5,0,7,4,0,0,0,8,9,49,22,43,0,0,0,0,35,5,0,0,0
31,1.212435052,1,0.803763522,0,5,0,3,0,0,0,24,114,6,1,131,3,0,19,0,29,6,13,3,2,0,0,0,8,31,327,0,14,0,0,0,132,1,0,3,183,7,0,0,77,5,0,5,3,56,1,9,0,8,0,117,11,1117,6,0,0,16,1,24,0,0,0,0,3,0,0,12,0,1,7,14,0,0,2,20,0,0,45,0,6,0,33,7,24,0,1,104,1,5,313,0,53,0,70,24,1,13,29,0,7,0,0,0,3,0,1,24,28,0,0,0,18,0,2,0,17,6,115,578,261,0,0,0,0,12,0,2,0,15,20,75,0,0,0,6,0,0,0,5,1,5,3,0,4,0,37,16,12,0,43,13,2,1,10,0,0,0,46,0,0,0,0,0,166,4,2,23,0,180,2,114,13,0,4,39,0,43,0,20,3,0,0,198,2,0,0,34,0,0,11,36,0,0,12,0,0,16,0,0,0,0,128,12,65,5,0,42,2,0,2,2,6,24,0,3,3,0
32,1.324103115,0,-1.562695827,0,0,84,61,52,134,0,11,0,0,0,111,9,6,0,12,824,0,0,0,2,4,0,0,15,0,0,247,0,14,57,1193,373,10,0,0,0,0,65,0,330,0,19,0,21,0,0,14,0,0,6,21,0,16,1,0,0,1,0,5,0,0,5,7,12,26,0,0,0,4,24,0,0,317,0,0,30,218,80,0,8,0,1,5,0,1,15,0,0,0,0,336,0,0,0,66,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,59,0,0,0,0,0,42,0,0,0,0,36,0,4,0,28,0,0,0,0,0,24,0,19,0,19,0,21,0,0,0,4,0,3,0,2,0,0,180,0,15,0,0,51,7,2,202,24,0,2,0,13,48,0,0,0,7,16,1,43,5,25,1,3,0,3,0,2,0,0,1,3,1,1,8,0,29,0,0,2421,0,0,0,0,519,0,0,1,7,0,253,1,0,2,1,0,0,0,0,0,18,5,0,3,0,33
33,0.961764901,0,-0.733484241,0,16,1,51,37,689,0,0,0,0,25,141,5,1,0,0,640,0,25,0,0,116,77,0,0,0,0,0,0,0,65,135,0,0,4,15,40,0,0,4,0,0,12,358,5,44,0,28,0,0,0,1560,0,3,11,14,47,0,0,27,36,0,0,17,127,0,0,0,0,0,15,0,0,70,0,0,1,0,51,0,0,0,255,1,0,1,3,85,0,0,0,72,33,0,103,2,0,462,0,0,3,0,7,15,1,5,0,2,33,124,0,0,19,6,0,2,0,0,31,0,132,22,0,18,21,47,0,0,0,0,0,19,9,0,74,0,3,0,0,10,2,0,0,3,0,0,5,0,0,1,49,22,7,0,18,4,0,37,0,7,3,5,0,0,34,31,38,0,2,4,5,3,0,215,0,1557,0,0,0,0,80,1,7,129,0,8,5,199,8,0,17,116,6,0,8,0,0,2,0,0,0,1,0,11,0,0,5,45,5,8,0,5,0,17,171,3,3,0
34,0.476824533,0,0.204225944,0,0,0,0,3,90,15,80,98,0,0,4,27,0,0,0,0,0,0,1,0,45,13,0,1,5,0,12,18,0,9,0,0,0,1,52,39,56,0,2,26,0,21,0,0,3,0,1,15,0,1,59,0,0,0,0,49,0,15,0,1,0,0,0,17,3,24,8,0,0,0,3,0,0,0,83,0,0,23,6,0,6,0,107,11,1,0,0,0,0,0,0,3,0,11,2,0,157,0,8,16,0,0,0,0,9,0,0,0,0,0,4,0,0,0,58,3,26,4,55,50,0,26,4,56,5,0,0,0,0,0,36,35,0,24,708,15,10,0,0,0,8,0,0,17,4,0,1,0,1,4,0,0,0,2,0,0,118,0,0,0,0,2,0,20,48,11,0,11,3,9,0,37,0,0,0,3,9,0,0,0,0,5,4,3,0,0,0,17,2,2,0,2,0,0,0,15,13,5,0,16,0,0,1,6,0,0,7,95,0,2,0,2,44,0,3,0,2
35,0.400461779,1,-0.400898878,0,32,14,17,390,0,0,201,0,0,0,77,6,3,36,2,29,10,3,0,0,4,0,0,61,0,0,6,25,6,18,0,0,71,2,0,521,0,0,39,25,9,1,0,1,5,0,0,0,27,20,26,0,456,60,5,0,0,2,0,0,0,8,0,0,0,59,64,0,12,3,4,266,1,3,345,0,0,12,0,37,0,0,0,21,1,59,23,0,0,0,18,42,3,0,0,4,116,0,0,0,7,7,0,6,18,2,0,0,12,22,4,0,1,172,0,1162,4,31,0,0,0,0,6,0,5,41,4,0,3,0,30,18,0,0,223,0,0,0,3,2,14,0,0,2,28,0,0,0,0,0,1,1,0,0,0,8,6,5,1,0,2,0,0,0,0,0,17,7,28,4,5,139,0,0,79,0,14,23,0,0,0,408,95,1,0,0,0,0,54,3,0,0,0,0,6,0,2,4,11,0,24,25,0,6,5,0,7,0,0,0,2,2,0,71,9,0,88
36,0.172241944,0,-0.469702018,48,166,0,44,50,0,0,79,0,93,11,105,152,0,16,0,7719,76,0,0,0,0,0,0,30,1,0,338,0,0,0,0,66,17,147,0,239,136,980,0,0,0,2,11,1,0,0,0,63,110,0,145,0,14,0,33,534,161,44,36,0,0,0,4,136,57,26,0,484,3,0,0,0,0,9,0,0,0,45,23,32,0,54,515,0,0,100,0,0,0,793,326,0,23,9,5,0,196,58,0,0,0,9,0,0,9,0,0,0,19,31,0,0,8,25,0,0,0,41,80,12,149,0,0,0,45,23,14,7,26,0,1,696,0,0,2799,3,19,41,0,20,0,57,39,4,0,0,0,14,2344,0,0,0,136,0,0,134,12,0,0,0,0,50,5,77,64,12,9,0,83,0,0,0,67,0,1655,0,0,39,49,0,0,445,0,213,1,0,0,8,1,0,0,0,0,46,29,0,0,1,0,0,0,46,17,0,1,0,12,11,0,0,60,6,64,9,145,0,177
37,1.911315771,1,2.266021518,0,242,0,0,18,0,1,28,54,14,17,25,0,0,16,0,0,2,9,1,0,2,270,0,0,0,3215,0,0,0,20,0,0,10,0,7,74,0,40,9,1817,0,0,48,0,6,0,11,7,8,0,0,22,0,0,5,0,0,0,72,57,0,2,0,0,3,0,0,0,9,35,0,155,243,0,4,0,0,0,2,0,0,0,0,528,0,83,0,0,43,127,1037,3,4,179,320,1,0,0,240,259,28,0,0,0,1,0,0,22,0,5,40,0,0,3,0,7,0,0,7614,336,0,18,0,0,12,0,6,0,0,7,9,0,0,5,52,12,35,5,13,28,0,144,0,0,3,1,0,0,54,0,129,6,0,0,20,11,0,498,6,0,1,5,147,5,0,20,0,0,0,13,0,0,0,0,0,57,6,21,0,9,6,0,0,0,0,10,0,101,0,0,0,21,0,0,3,138,0,0,0,0,14,65,0,0,3,1,309,4,0,1,0,0,515,45,30,31,148
38,0.912285469,0,-1.090942996,1,42,7,30,29,3,0,11,0,3,10,25,4,68,0,2,106,0,3,1,2,28,0,0,63,2,0,71,0,0,5,33,141,3,0,7,0,0,0,8,187,1,5,751,4,9,0,0,0,220,1,57,14,335,0,0,0,0,0,0,10,2,1,0,47,2,354,47,0,0,0,0,316,19,0,0,15,51,0,12,0,8,11,73,0,0,3,0,0,0,49,48,0,104,1016,0,0,183,6,37,130,6,0,12,5,0,0,0,307,0,4,0,0,0,0,0,0,7,23,377,267,0,0,0,6,0,0,0,0,8,9,0,0,2,1,0,0,25,6,8,0,1,0,27,0,11,0,0,9,15,0,126,6,86,15,246,19,0,36,2,0,4,0,0,8,0,46,2,0,11,0,0,14,0,0,0,94,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,9,3,0,16,0,0,0,0,31,0,0,0,0,1,0,0,0,17,0,0,0,7,1,2,0
39,0.42456607,0,1.250139503,0,0,0,0,2,4,1,0,0,4,0,0,15,0,0,7,361,0,3,0,0,18,7,15,0,5,0,11,10,38,6,68,0,0,0,0,0,0,0,0,0,2,0,10,0,0,16,2,8,11,13,23,17,37,0,1,4,0,0,9,1,0,0,0,20,0,0,8,0,8,3,0,0,2,4,0,0,5,62,0,13,0,1,4,0,1,3,6,3,11,0,34,16,4,4,25,0,65,0,4,0,110,1,0,0,6,0,0,37,9,41,3,3,0,0,0,4,0,15,0,0,0,32,2,40,0,154,0,0,0,0,0,0,0,10,212,0,0,0,0,29,0,0,0,5,80,7,11,0,0,2,0,0,0,1,0,7,0,2,5,2,0,1,0,0,0,25,8,14,4,0,0,0,0,0,62,0,146,16,0,0,0,0,0,2,5,1,88,5,49,1,0,1,5,1,1,21,0,0,0,3,0,2,0,0,0,0,11,0,2,0,0,1,4,292,0,0,10
40,0.368537958,0,-0.517470481,0,0,0,0,15,259,5,698,0,2,0,61,91,0,48,0,63,0,12,14,0,201,0,15,13,0,0,28,0,10,10,0,62,1,13,0,0,0,870,8,0,0,0,356,0,1,20,5,0,0,0,0,0,230,27,0,67,3,0,28,8,3,0,36,25,7,23,0,22,64,9,7,31,106,0,0,2,0,0,0,10,2,0,0,31,0,52,39,0,0,0,219,37,281,0,96,0,37,4,0,0,0,46,0,14,0,3,37,11,0,0,0,0,0,24,276,0,27,34,92,15,0,0,9,0,0,8,0,0,4,31,38,12,0,53,62,0,0,6,0,2,0,0,19,0,0,0,0,81,0,0,0,3,0,0,14,24,0,8,2,0,0,8,71,0,0,0,4,1,17,0,0,6,35,3,563,61,83,4,0,0,1,0,0,1,0,2,0,22,0,0,76,0,26,0,0,0,0,9,14,0,23,0,0,11,0,0,31,5,0,0,11,0,0,52,0,0,0
41,0.459095693,0,2.092797813,0,10,0,258,34,27,0,0,8,0,0,0,0,7,0,14,15,2,38,0,84,13,11,0,0,4,0,6,15,35,0,0,25,0,2,6,14,2,0,0,12,0,0,32,0,1,4,4,1,3,0,3,5,0,0,0,84,0,63,2,0,2,0,56,0,0,0,0,4,1,0,0,0,5,9,0,6,11,3,5,0,0,0,0,5,0,51,14,4,0,337,28,0,20,46,0,0,9,0,6,0,801,2,1,105,0,0,41,0,14,4,0,0,0,0,1,116,0,7,46,69,0,32,0,0,10,0,21,2,7,0,39,3,0,13,61,0,34,23,0,0,0,0,0,0,16,1,2,0,0,0,4,0,0,1,2,5,5,2,1,0,0,22,1,157,0,127,0,4,0,0,29,0,0,0,37,0,0,0,8,5,3,0,33,0,0,1,0,0,3,1,0,0,0,9,0,1,0,7,0,0,5,202,2,4,0,3,14,0,0,0,0,1,59,134,1,22,0
42,1.040990749,0,-0.213699962,0,0,3,0,0,15,9,7,63,0,0,43,82,0,0,0,411,0,344,0,0,74,84,1,22,0,344,0,0,0,0,0,196,77,0,37,50,27,0,3,118,0,211,0,13,0,0,15,10,0,0,37,0,380,0,0,62,0,9,64,0,0,3,19,52,45,512,0,4,0,16,0,0,81,0,81,0,0,0,0,38,11,0,2,9,0,5,67,0,16,0,186,0,25,0,0,0,0,3,48,0,0,1,0,0,0,0,14,0,145,1,14,0,7,0,37,4,93,7,598,0,54,28,16,0,5,163,0,0,0,3,0,0,0,0,240,0,19,1,8,0,0,0,7,4,1,0,2,18,0,0,0,6,7,15,7,0,0,0,4,2,4,0,65,65,0,0,7,6,1,581,0,6,5,0,0,0,3,0,3,4,9,6,15,0,3,5,333,0,0,0,0,6,827,1,0,0,0,3,0,5,0,0,2,0,3,0,0,0,0,0,3,8,252,0,0,0,0
43,0.647877649,0,-0.88708553,33,63,7,0,0,17,7,0,10,15,1,853,0,0,6,6,1644,10,0,4,0,7,0,0,0,8,0,915,0,0,24,24,92,154,6,6,73,0,18,26,0,1,17,227,18,0,4,36,0,0,0,28,2,0,0,0,0,0,10,0,0,3,0,0,23,0,80,25,0,33,0,14,898,0,15,36,1,4,0,0,0,0,0,0,4,9,0,0,0,0,38,35,0,7,3,29,51,118,5,0,0,74,0,10,0,3,0,0,104,55,0,0,167,0,0,236,6,0,50,243,37,0,1,0,0,3,5,7,0,6,0,4,0,0,1,0,3,221,0,8,6,21,6,74,0,1,0,2,0,35,21,15,6,7,12,0,7,0,0,8,188,0,13,524,12,0,2,9,6,17,5,0,0,0,0,0,15,0,0,0,0,0,0,0,7,3,3,0,10,5,13,0,5,0,7,0,17,2,0,0,0,0,0,0,30,3,11,40,6,0,1,0,8,368,58,37,0,0
44,0.91930664,1,-0.794089457,30,12,2,318,0,56,0,8,0,0,25,0,15,0,1,5,0,0,2,0,0,108,46,0,3,0,260,298,0,0,0,38,90,9,5,0,2945,0,0,0,0,6,0,9,0,5,0,5,1,4,27,161,5,258,52,52,148,4,0,3,0,10,0,0,43,23,188,93,17,4,7,14,0,0,0,0,0,0,97,0,68,0,0,3,0,0,0,10,3,27,0,221,0,0,0,122,10,158,60,35,4,0,1,0,0,0,0,0,32,83,22,0,49,0,18,16,83,35,0,320,0,68,0,0,0,0,0,9,3,0,8,3,15,0,26,51,19,11,16,0,12,0,84,1,0,0,0,0,1,0,0,2,4,0,12,0,0,0,0,18,14,0,0,3,0,108,49,0,4,1,2,13,0,0,1,0,17,0,0,12,21,0,59,0,1,77,2,1205,8,13,13,30,0,0,7,0,0,0,0,0,12,12,6,7,42,0,0,0,0,0,3,0,0,43,0,2,1,13
45,0.713978625,0,-1.383474543,3,0,1,14,0,0,0,11,0,18,43,31,26,88,0,0,135,0,0,4,0,0,0,5,2,1,154,105,11,0,0,1,74,0,0,0,14,11,13,0,0,1,18,144,74,38,0,11,0,0,115,20,0,0,0,0,397,16,0,0,35,3,0,0,5,0,63,0,3,17,0,0,0,13,12,449,58,0,185,2,30,5,11,0,5,0,0,0,0,0,0,96,0,1,0,0,0,0,40,0,7,5,0,0,0,1,0,0,144,0,4,0,341,0,27,0,100,36,0,219,0,38,0,14,0,0,0,1,0,0,26,4,0,2,1,0,0,0,22,0,0,0,7,12,0,8,0,0,0,1,0,28,5,7,0,0,0,0,0,15,0,0,9,0,17,0,0,0,0,0,13,19,57,0,0,39,0,0,0,0,0,0,0,21,0,0,3,51,6,0,12,88,0,0,0,23,4,4,0,0,1,0,13,7,0,0,0,0,0,1,8,0,7,8,0,2,13,26
46,1.430870096,1,-0.20203207,0,7,2,0,0,50,0,22,88,0,1,18,56,1,4,139,0,0,0,0,11,14,174,0,0,0,0,0,0,0,62,0,409,26,21,5,0,2,0,3,0,3,0,327,2,25,0,9,37,0,0,0,0,10,86,70,30,12,0,30,0,0,20,4,0,5,1501,7,0,12,21,0,0,313,0,46,16,56,62,0,57,7,20,0,7,0,0,327,4,0,486,2412,29,3,467,482,3,0,0,146,195,0,5,0,0,0,0,1,6,654,2,0,66,0,0,2,0,0,0,2500,11,0,17,0,0,0,0,0,0,0,0,0,1,1,0,764,6,0,2,0,0,3,10,0,19,9,69,0,32,1,0,0,0,20,0,0,0,1,257,161,0,0,28,1,11,0,42,0,8,0,6,0,46,1520,6,0,0,0,7,0,33,0,0,12,8,26,8,0,0,6,49,0,13,0,13,0,218,2,204,7,38,0,1903,2,0,15,0,189,0,0,3,2,18,0,0,3,1,0
47,1.721005598,1,1.260530138,2,28,5,19,35,294,2,168,0,18,1,0,133,87,0,1,25,0,0,0,1,0,0,0,48,0,3708,1118,9,0,90,191,0,24,2,5,122,18,30,22,4925,4,22,0,0,0,57,0,233,1,0,0,2,0,0,0,4,2,2,0,0,33,7,55,24,20,3402,0,52,15,0,0,471,0,28,23,0,55,455,0,69,0,0,0,0,1,0,0,4,30,394,234,0,12,692,53,0,0,101,287,0,106,0,0,0,0,0,0,7,0,25,0,0,0,7,210,401,80,0,7390,137,0,0,50,0,0,0,2,0,0,0,1,2,0,0,0,14,0,0,0,0,0,0,5,0,0,0,3,0,19,561,0,12,0,0,6,0,0,0,0,27,9,0,30,0,15,3,20,0,26,8,0,3,263,0,222,0,0,10,2,32,0,7,81,0,34,0,9,109,42,68,0,0,0,0,0,0,0,0,2,13,0,537,11,808,0,0,0,0,44,0,8,26,12,221,1,0,0
48,1.469579294,1,1.241563566,0,1,1,56,0,36,9,481,133,38,3,0,73,0,0,0,12,0,0,0,1,31,161,1,0,0,0,552,0,65,312,20,381,4,0,1,0,0,5,1,0,8,0,232,0,35,9,0,0,5,4,48,29,0,0,3,31,22,92,0,0,0,4,20,66,0,0,0,0,0,27,38,0,149,0,0,0,174,9,0,9,0,0,1,16,0,0,0,0,1,0,0,4,0,234,1,0,0,0,127,37,4,1,31,1,5,1,151,0,763,1,0,40,32,0,0,6,0,0,2579,0,40,0,0,0,48,0,0,35,0,0,0,13,4,14,35,22,0,0,0,7,27,57,3,0,6,0,0,35,0,190,235,6,0,30,0,20,0,192,2,9,3,0,55,0,50,0,0,37,33,0,28,0,0,0,0,1,0,0,4,13,0,38,3,0,0,0,448,0,6,0,756,0,182,0,1,0,0,0,73,39,7,0,0,270,0,10,0,0,0,0,4,15,140,16,0,58,7
49,0.376799954,1,0.915729542,54,3,0,15,0,0,0,237,30,3,14,0,132,1,0,155,242,0,62,2,0,47,19,0,18,6,47,69,26,0,0,8,52,0,0,0,137,0,0,0,218,0,0,18,2,4,29,9,0,1,0,100,18,27,329,0,7,0,565,2,0,2,63,40,42,10,0,0,13,0,6,5,65,0,0,9,0,2,1,0,0,62,0,0,0,1,0,0,0,0,492,77,0,32,138,1,25,0,0,14,0,58,0,3,26,38,0,255,0,22,0,8,98,6,33,0,0,0,0,83,74,0,388,9,21,191,65,0,0,0,64,21,73,2,22,1853,0,0,12,0,0,0,0,149,0,51,22,0,15,0,0,3,2,21,0,61,5,0,6,1,84,0,0,0,286,233,0,50,1,0,9,0,7,158,0,0,22,44,0,9,2,17,6,26,2,4,2,181,0,80,3,68,3,0,0,0,600,5,45,0,563,0,0,0,0,0,4,0,4,0,0,59,4,206,0,0,0,15
50,0.773391099,1,0.905687095,1,0,0,1,57,0,4,0,11,0,0,62,0,0,0,6,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,4,67,0,0,6,0,0,0,5,0,0,13,16,6,0,0,0,0,2,19,0,8,61,9,5,0,49,16,0,7,3,8,0,0,0,104,4,8,0,0,7,28,0,12,0,31,30,126,0,153,0,15,7,0,1,17,7,29,0,0,0,21,0,125,44,10,39,0,22,0,2,10,0,0,0,0,34,0,0,37,8,6,0,0,0,0,0,133,192,128,0,10,0,12,0,0,0,0,155,5,4,0,17,16,140,0,0,10,0,3,0,8,20,4,3,0,9,5,33,0,0,0,4,5,0,0,107,0,0,0,0,88,0,0,44,22,17,0,1,4,11,30,7,7,0,0,0,0,0,0,0,63,0,1,0,0,0,0,1,5,0,0,0,0,0,0,28,12,1,0,235,0,2,19,0,0,0,32,44,0,10,0,13,3,0,21,57
51,0.296545831,0,-0.921081524,95,0,0,0,0,17,0,0,97,0,0,0,77,52,12,5,5453,14,0,0,5,31,45,2,205,0,84,61,0,0,5,0,0,99,3,2,0,346,0,0,98,0,0,4,43,5,0,0,0,6,0,153,55,383,56,2,13,7,10,61,0,13,91,108,158,13,131,32,0,0,0,13,0,0,23,1112,0,44,233,0,8,2,68,0,0,0,40,14,0,0,598,87,9,7,60,0,42,0,88,29,0,481,0,0,12,3,0,0,0,0,65,15,0,4,69,0,0,4,16,132,0,0,7,18,0,35,0,0,24,0,23,129,0,0,4,0,9,0,0,10,25,4,50,11,13,0,111,14,250,4,0,0,0,74,0,16,0,0,13,73,0,0,0,24,231,0,0,0,0,80,0,16,37,21,8,0,13,0,25,15,0,6,0,0,0,2,0,0,0,23,10,89,6,2,0,61,420,9,0,8,0,0,75,18,0,0,19,41,23,21,11,0,0,0,0,7,0,0
